date,Staff_ID,Prod,Total,Count,Cat,Br_ID,Name,lat,long
2021-07-16,246,Revolving Loan,5500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-16,246,Revolving Loan,5500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-23,246,Revolving Loan,20500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-23,246,Revolving Loan,20500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-18,246,Secured Loan,24000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-09-06,246,Secured Loan,4500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-29,246,Secured Loan,10000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-24,246,Secured Loan,12000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-12-25,246,Secured Loan,15500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-20,246,Cash Advance,37000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-04-24,246,Cash Advance,29500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-08-06,246,Cash Advance,46000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-17,246,Cash Advance,39500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-25,246,Unsecured Loan,26500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-30,246,Unsecured Loan,45500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-10-01,246,Unsecured Loan,24500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-19,246,Unsecured Loan,33500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-06-28,246,Unsecured Loan,48500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-14,246,Unsecured Loan,6000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-29,246,Security,28500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-07-22,246,Security,29500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-17,246,Security,29500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-09-22,246,Security,18500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-28,246,Security,49500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-23,246,ELI,37500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-28,246,ELI,42000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-28,246,ELI,25000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-03-28,246,Balance Transfer,41500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-26,246,Balance Transfer,38500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-03-08,246,UT,47000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-01,246,UT,14500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-11-19,246,UT,9500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-12-30,246,UT,36000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-05,246,UT,42000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-08-19,246,UT,35000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-01-27,189,Card Installment Loan,1000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-03-12,189,Card Installment Loan,40500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-21,189,Revolving Loan,50000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-21,189,Revolving Loan,50000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-07-06,189,Revolving Loan,14000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-07-06,189,Revolving Loan,14000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-13,189,Revolving Loan,46500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-13,189,Revolving Loan,46500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-07,189,Revolving Loan,17500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-07,189,Revolving Loan,17500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-03-17,189,Revolving Loan,29500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-03-17,189,Revolving Loan,29500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-16,189,Revolving Loan,12500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-16,189,Revolving Loan,12500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-08-01,189,Revolving Loan,14500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-08-01,189,Revolving Loan,14500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-01,189,Revolving Loan,10500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-01,189,Revolving Loan,10500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-21,189,Revolving Loan,42500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-21,189,Revolving Loan,42500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-21,189,Revolving Loan,21500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-21,189,Revolving Loan,21500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-13,189,Secured Loan,45500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-20,189,Secured Loan,4000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-06,189,Cash Advance,32000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-21,189,Cash Advance,17500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-02,189,Cash Advance,43500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-13,189,Unsecured Loan,27000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-30,189,Unsecured Loan,34000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-11-04,189,Unsecured Loan,500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-06-15,189,Unsecured Loan,16500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-12,189,Security,47500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-01-08,189,Security,43500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-03,189,Security,9500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-01,189,Security,14000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-09-10,189,Balance Transfer,26500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-19,189,Balance Transfer,5500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-21,189,Balance Transfer,28000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-24,189,UT,32500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-16,189,UT,23500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-04-15,189,UT,2000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-17,21,Card Installment Loan,45500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-11-05,21,Card Installment Loan,19000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-25,21,Card Installment Loan,39000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-24,21,Revolving Loan,500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-24,21,Revolving Loan,500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-28,21,Revolving Loan,500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-28,21,Revolving Loan,500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-06-21,21,Revolving Loan,16000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-06-21,21,Revolving Loan,16000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-15,21,Revolving Loan,43000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-15,21,Revolving Loan,43000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-25,21,Revolving Loan,19000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-25,21,Revolving Loan,19000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-18,21,Revolving Loan,49000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-18,21,Revolving Loan,49000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-30,21,Revolving Loan,32000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-30,21,Revolving Loan,32000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-31,21,Revolving Loan,37000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-31,21,Revolving Loan,37000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-09-04,21,Revolving Loan,44500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-09-04,21,Revolving Loan,44500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-03,21,Revolving Loan,17000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-03,21,Revolving Loan,17000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-23,21,Revolving Loan,29500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-23,21,Revolving Loan,29500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-11,21,Revolving Loan,32500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-11,21,Revolving Loan,32500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-17,21,Revolving Loan,47000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-17,21,Revolving Loan,47000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-12-08,21,Secured Loan,29500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-01-31,21,Secured Loan,44000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-09,21,Secured Loan,5500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-12-10,21,Cash Advance,43500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-12-29,21,Cash Advance,19000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-12-16,21,Cash Advance,28000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-03-30,21,Unsecured Loan,9500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-19,21,Unsecured Loan,3000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-08-24,21,Unsecured Loan,44500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-25,21,Unsecured Loan,29500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-03,21,Security,16500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-12-28,21,Security,20000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-03-18,21,ELI,1500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-25,21,ELI,42500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-31,21,ELI,18000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-18,21,Balance Transfer,14500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-12-03,21,Balance Transfer,12000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-02-19,21,Balance Transfer,21000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-12,21,Balance Transfer,25000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-13,21,UT,26500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-11-10,56,Card Installment Loan,19000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-03,56,Card Installment Loan,31000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-04-25,56,Revolving Loan,41500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-04-25,56,Revolving Loan,41500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-04,56,Revolving Loan,50000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-04,56,Revolving Loan,50000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-12,56,Revolving Loan,40500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-12,56,Revolving Loan,40500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-26,56,Revolving Loan,10000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-26,56,Revolving Loan,10000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-06-11,56,Revolving Loan,4500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-06-11,56,Revolving Loan,4500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-08-07,56,Revolving Loan,45500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-08-07,56,Revolving Loan,45500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-13,56,Revolving Loan,6000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-13,56,Revolving Loan,6000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-10,56,Secured Loan,37000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-26,56,Secured Loan,14500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-24,56,Cash Advance,38000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-09-29,56,Cash Advance,31500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-01-06,56,Cash Advance,19000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-13,56,Cash Advance,35500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-02,56,Cash Advance,8000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-19,56,Unsecured Loan,34500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-25,56,Unsecured Loan,22000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-09-25,56,Unsecured Loan,5500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-17,56,Unsecured Loan,28000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-07-19,56,Unsecured Loan,9000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-04-23,56,Unsecured Loan,17000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-23,56,Security,33500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-07-07,56,Security,15500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-21,56,Balance Transfer,47500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-30,56,Balance Transfer,42500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-11,56,Balance Transfer,16000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-31,56,UT,1500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-06-10,56,UT,33500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-08-19,56,UT,18500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-04-07,254,Card Installment Loan,29000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-05,254,Revolving Loan,8500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-08-05,254,Revolving Loan,8500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-06-30,254,Revolving Loan,14000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-06-30,254,Revolving Loan,14000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-01,254,Revolving Loan,44000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-01,254,Revolving Loan,44000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-08,254,Revolving Loan,4000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-08,254,Revolving Loan,4000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-06-10,254,Secured Loan,8000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-06-17,254,Secured Loan,33000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-04-04,254,Secured Loan,23000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-05-30,254,Cash Advance,32000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-11-27,254,Cash Advance,5500.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-07-17,254,Unsecured Loan,40500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-11,254,Unsecured Loan,9000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-09,254,Unsecured Loan,33000.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-05-17,254,Unsecured Loan,12500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-02-17,254,Unsecured Loan,6500.0,1,Personal Loan,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-01-24,254,Security,36500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-12-15,254,Security,15500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-06-07,254,Security,37500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-09-27,254,Security,28000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-07-10,254,ELI,27000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-11-29,254,ELI,31000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-04-30,254,ELI,14000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-06-04,254,Balance Transfer,28000.0,1,Credit Card,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2020-10-27,254,UT,43500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-03-04,254,UT,50000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-05-17,254,UT,8000.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2021-08-13,254,UT,23500.0,1,Investment,33,Lawrence Allen Centre ,43.7167617,-79.44718952063198
2019-02-08,214,Card Installment Loan,4000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-07-21,214,Card Installment Loan,39500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-02-09,214,Card Installment Loan,3000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-07-08,214,Card Installment Loan,23500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-01-12,214,Revolving Loan,5500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-01-12,214,Revolving Loan,5500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-03-10,214,Revolving Loan,39500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-03-10,214,Revolving Loan,39500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-11-05,214,Revolving Loan,31000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-11-05,214,Revolving Loan,31000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-01-26,214,Revolving Loan,29500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-01-26,214,Revolving Loan,29500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-05-22,214,Revolving Loan,28000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-05-22,214,Revolving Loan,28000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-06-11,214,Revolving Loan,31500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-06-11,214,Revolving Loan,31500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-01-19,214,Secured Loan,35500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-05-18,214,Cash Advance,3500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-06-06,214,Cash Advance,7500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-05-14,214,Cash Advance,21500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-11-29,214,Unsecured Loan,37000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-12-12,214,Unsecured Loan,32500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-01-26,214,Unsecured Loan,12000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-03-21,214,Unsecured Loan,5000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-06-03,214,Unsecured Loan,32000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-06-26,214,Unsecured Loan,18000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-01-26,214,Security,32000.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-08-31,214,Security,21000.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-02-17,214,Security,35000.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-07-26,214,Security,15500.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-05-22,214,ELI,13000.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-03-05,214,ELI,42500.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-05-09,214,Balance Transfer,44000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2021-04-02,214,Balance Transfer,40000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-10-24,214,UT,26000.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-02-16,214,UT,36500.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2020-05-17,214,UT,16500.0,1,Investment,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-03-01,161,Card Installment Loan,38000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-06-27,161,Card Installment Loan,18500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-12-08,161,Card Installment Loan,49500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-05-14,161,Revolving Loan,6000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-05-14,161,Revolving Loan,6000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-09-25,161,Revolving Loan,2000.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-09-25,161,Revolving Loan,2000.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-10-12,161,Revolving Loan,9500.0,1,Credit Card,32,Laird & Commercial ,43.7096892,-79.35955621581823
2019-10-12,161,Revolving Loan,9500.0,1,Personal Loan,32,Laird & Commercial ,43.7096892,-79.35955621581823
